SeqName	Description	GO IDs	Enzyme Codes
plot1_0000050426_7	TRAP transporter substrate-binding protein	C:GO:0030288; P:GO:0055085	
plot30_0000104583_2	lipase family protein	P:GO:0006629	
plot1_0000367381_1	flavocytochrome C	F:GO:0016491; F:GO:0050660; P:GO:0055114	
plot1_0000442462_2	leucyl aminopeptidase	F:GO:0008233	
plot30_0000004353_15	hypothetical protein DMG93_19390, partial		
plot30_0000308703_4	hypothetical protein A3I72_07390		
plot36_0000017922_12	hypothetical protein DMG12_25080, partial		
plot1_0000049647_3	---NA---		
plot1_0000314653_2	sugar ABC transporter substrate-binding protein		
plot36_0000077766_5	IPTL-CTERM sorting domain-containing protein	C:GO:0016020	
plot36_0000303148_1	catalase/peroxidase HPI	F:GO:0004096; P:GO:0006979; F:GO:0020037; P:GO:0042744; F:GO:0046872; P:GO:0055114; P:GO:0098869	EC:1.11.1.7; EC:1.11.1.6
plot1_0000137039_4	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit A	F:GO:0004040; F:GO:0016740	EC:3.5.1.4
plot1_0000012200_3	transcription initiation protein		
plot30_0000044277_4	amidohydrolase	F:GO:0016810	
plot1_0000001867_9	ABC transporter substrate-binding protein	P:GO:0006865	
plot30_0000350768_2	alpha/beta hydrolase	F:GO:0016787	
plot36_0000356698_4	hypothetical protein DRQ55_12500		
plot30_0000555316_3	selenium-binding protein	F:GO:0008430	
plot36_0000088433_2	type II secretion system protein GspG	F:GO:0008565; C:GO:0015627; P:GO:0015628; C:GO:0016021	
plot1_0000316733_3	GYD domain-containing protein		
plot30_0000010227_7	ABC transporter substrate-binding protein	C:GO:0043190; P:GO:0055085	
plot30_0000645777_1	carbon monoxide dehydrogenase	F:GO:0016903; P:GO:0055114	
plot30_0000443391_1	bilirubin oxidase	F:GO:0005507; F:GO:0016491; P:GO:0055114	
plot36_0000164883_3	lactonase family protein	F:GO:0017057	EC:3.1.1.31; EC:3.1.1.1
plot30_0000022624_11	TRAP transporter substrate-binding protein	C:GO:0030288; P:GO:0055085	
plot1_0000016558_4	ABC transporter permease		
plot36_0000061566_2	arylsulfatase	F:GO:0008484	
plot1_0000084391_1	conserved domain protein	F:GO:0005507; C:GO:0016020; C:GO:0016021; F:GO:0016491; P:GO:0055114	
plot6_0000092316_4	HIT family protein	F:GO:0016787	
plot36_0000021570_10	Metallo-beta-lactamase superfamily protein	C:GO:0016020; C:GO:0016021	
plot1_0000225254_3	heme-binding protein		
plot30_0000115606_3	---NA---		
plot1_0000331190_1	hypothetical protein A2W29_13405	P:GO:0007154; C:GO:0016021	
plot1_0000156544_4	hypothetical protein CDS		
plot1_0000155562_3	ABC transporter substrate-binding protein	C:GO:0043190; P:GO:0055085	
plot36_0000380537_1	hypothetical protein DMG12_08620	F:GO:0004462; F:GO:0046872	
plot1_0000680051_2	hypothetical protein A2W10_12315		
plot30_0000426725_3	superoxide dismutase family protein	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114	EC:1.15.1.1
plot1_0000000728_37	tat (twin-arginine translocation) pathway signal sequence		
plot1_0000047488_8	heme-binding protein		
plot1_0000171796_2	N-acyl homoserine lactonase family protein	F:GO:0016787	
plot6_0000035714_1	T9SS C-terminal target domain-containing protein	F:GO:0070011	
plot1_0000065732_6	hypothetical protein DME03_04685		
plot30_0000403375_2	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	P:GO:0008152; F:GO:0008168	
plot30_0000071702_5	ABC transporter substrate-binding protein	C:GO:0016020	
plot30_0000437682_2	T9SS C-terminal target domain-containing protein		
plot30_0000125561_2	ABC transporter ATP-binding protein	F:GO:0005524	
plot1_0000214851_3	YncE family protein		
plot1_0000478148_2	ABC transporter substrate-binding protein	P:GO:0006865; C:GO:0016021	
plot1_0000174042_2	type 1 glutamine amidotransferase domain-containing protein	P:GO:0006508; P:GO:0006541; F:GO:0008233; F:GO:0016740	
plot30_0000056721_4	hypothetical protein DMG59_22490	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872	
plot30_0000053564_2	hypothetical protein AMJ40_02130, partial		
plot36_0000012344_1	PQQ-dependent dehydrogenase, methanol/ethanol family	F:GO:0005509; C:GO:0016020; F:GO:0052935; P:GO:0055114	EC:1.1.2.8
plot30_0000325674_2	hypothetical protein DMG14_20975		
plot6_0000053002_1	MBL fold metallo-hydrolase	C:GO:0016020; C:GO:0016021; F:GO:0016787	
plot30_0000483181_1	pirin family protein	F:GO:0008127; P:GO:0055114	EC:1.13.11; EC:1.13.11.24
plot30_0000377525_1	ABC transporter substrate-binding protein	C:GO:0043190; P:GO:0055085	
plot1_0000372487_3	methionine adenosyltransferase	F:GO:0000287; F:GO:0004478; F:GO:0005524; C:GO:0005737; P:GO:0006556; P:GO:0006730	EC:2.5.1.6
plot36_0000127189_1	MBL fold metallo-hydrolase	F:GO:0016787	
plot1_0000176042_1	branched-chain amino acid ABC transporter substrate-binding protein	P:GO:0006865	
plot30_0000030731_8	pili assembly chaperone	C:GO:0016020	
plot36_0000004874_6	multicopper oxidase	F:GO:0005507; C:GO:0016020; C:GO:0016021	
plot30_0000095892_3	1,4-butanediol diacrylate esterase	F:GO:0016787; P:GO:0051301	
plot1_0000457608_1	peptidase S8/S53 subtilisin kexin sedolisin	F:GO:0004252; F:GO:0005509; P:GO:0006508; P:GO:0007155; C:GO:0016020; C:GO:0016021	
plot1_0000133227_5	ABC transporter substrate-binding protein	C:GO:0016020; F:GO:0042626; P:GO:0055085	
plot1_0000035101_9	ABC transporter substrate-binding protein		
plot1_0000047791_6	branched-chain amino acid ABC transporter substrate-binding protein		
plot36_0000137858_5	ABC transporter substrate-binding protein	C:GO:0043190; P:GO:0055085	
plot1_0000143303_1	PQQ-dependent dehydrogenase, methanol/ethanol family	F:GO:0005509; C:GO:0016020; C:GO:0030288; F:GO:0052930; F:GO:0052931; F:GO:0052932; F:GO:0052935; F:GO:0052936; P:GO:0055114	EC:1.1.2.7; EC:1.1.2.8
plot1_0000513520_4	rod shape-determining protein RodA		
plot30_0000083807_6	alpha-ketoacid dehydrogenase subunit beta	F:GO:0003863; P:GO:0055114	EC:1.2.4.4
plot1_0000008824_18	ABC-type transport system involved in multi-copper enzyme maturation, permease component	C:GO:0016020	
plot1_0000341494_3	hypothetical protein ETSY1_12455		
plot1_0000299674_4	extracellular solute-binding protein		
plot1_0000163654_4	transporter		
plot1_0000022833_8	DUF1254 domain-containing protein		
plot1_0000025147_5	adenosylhomocysteinase	F:GO:0004013; C:GO:0005737; P:GO:0006730; P:GO:0019510; F:GO:0051287	EC:3.3.1.1
plot1_0000069193_7	LD-carboxypeptidase	F:GO:0004180; P:GO:0006508	
plot30_0000488155_1	SMP-30/gluconolactonase/LRE family protein	P:GO:0009058; F:GO:0016844	
plot1_0000000070_25	ABC transporter substrate-binding protein		
plot30_0000160541_3	phosphate ABC transporter substrate-binding protein PstS	P:GO:0035435; F:GO:0042301; C:GO:0043190	
plot30_0000121712_1	ABC transporter family substrate-binding protein	C:GO:0043190; P:GO:0055085	
plot1_0000142022_6	hypothetical protein AUI16_04915	C:GO:0016020	
plot30_0000524783_1	DUF4331 domain-containing protein	C:GO:0016020; C:GO:0016021	
plot1_0000162401_2	periplasmic binding family protein		
plot1_0000164259_4	ABC transporter substrate-binding protein	P:GO:0006865	
plot1_0000166884_3	ABC transporter substrate-binding protein	P:GO:0006865	
plot1_0000005519_17	ABC transporter substrate-binding protein	P:GO:0006865	
plot30_0000125559_2	methionine synthase	F:GO:0003871; F:GO:0008270; P:GO:0009086; P:GO:0032259	EC:2.1.1.14
plot30_0000076245_6	ABC transporter substrate-binding protein		
plot1_0000068483_4	NIPSNAP family protein		
plot1_0000052320_4	branched-chain amino acid ABC transporter substrate-binding protein		
plot1_0000179193_6	ABC transporter substrate-binding protein	P:GO:0006865	
plot30_0000494794_1	TIGR03118 family protein		
plot30_0000583800_1	non-heme iron oxygenase ferredoxin subunit	F:GO:0051213; F:GO:0051537; P:GO:0055114	
plot30_0000016467_15	aldehyde dehydrogenase	F:GO:0047121; P:GO:0055114	EC:1.3.99.16
plot30_0000137103_3	cytochrome-c peroxidase	F:GO:0004601; F:GO:0009055; C:GO:0016020; F:GO:0020037; P:GO:0022900; F:GO:0046872; P:GO:0098869	EC:1.11.1.7
plot36_0000470551_1	type VI secretion system tube protein Hcp		
plot6_0000007687_9	RidA family protein		
plot1_0000219149_1	phosphoglucomutase, alpha-D-glucose phosphate-specific	F:GO:0000287; F:GO:0004614; P:GO:0005975	EC:5.4.2.2
plot1_0000232795_2	twin-arginine translocation pathway signal protein	C:GO:0016020; F:GO:0016491; P:GO:0055114	
plot1_0000001572_17	extracellular solute-binding protein	P:GO:0008643	
plot36_0000011871_3	NHL repeat-containing protein		
plot30_0000017217_14	fibrinogen-binding protein-like	F:GO:0004252; F:GO:0005509; P:GO:0006508; C:GO:0016020	
plot36_0000246410_1	arylsulfatase	F:GO:0004065	EC:3.1.6.1
plot1_0000095633_5	C4-dicarboxylate ABC transporter substrate-binding protein	C:GO:0030288; P:GO:0055085	
plot30_0000074390_3	amino acid ABC transporter substrate-binding protein	C:GO:0016020; C:GO:0016021	
plot1_0000180049_1	hypothetical protein DMF93_18740	F:GO:0045735	
plot1_0000674187_4	superoxide dismutase family protein	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114	EC:1.15.1.1
plot1_0000350057_4	methyltransferase	F:GO:0008168; F:GO:0016740; P:GO:0032259	
plot1_0000096457_4	branched-chain amino acid transport system substrate-binding protein	P:GO:0006865	
plot30_0000001656_26	sugar ABC transporter substrate-binding protein	P:GO:0008643	
plot36_0000397091_3	Cna protein B-type domain-containing protein	C:GO:0016020; C:GO:0016021	
plot30_0000147506_1	Uncharacterized conserved protein		
plot1_0000142618_3	sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB		
plot36_0000128740_1	amidohydrolase	F:GO:0003824	
plot30_0000220584_2	alpha/beta hydrolase	F:GO:0004553; P:GO:0005975; F:GO:0030246; F:GO:0030247	
plot1_0000577090_2	putative 2-aminoethylphosphonate ABC transporter substrate-binding protein	F:GO:0046872	
plot30_0000007742_8	hypothetical protein		
plot30_0000395824_2	---NA---		
plot1_0000070154_8	---NA---		
plot1_0000405175_1	DUF1254 domain-containing protein		
plot1_0000035418_8	M20/M25/M40 family metallo-hydrolase	F:GO:0016787	
plot1_0000000493_3	hypothetical protein DMG69_05680	F:GO:0009055; C:GO:0016020; C:GO:0016021; F:GO:0016491; F:GO:0020037; P:GO:0022900; F:GO:0046872; P:GO:0055114	
plot1_0000033214_8	hypothetical protein DMG42_29990	C:GO:0016020	
plot6_0000175928_1	glyoxalase	F:GO:0004462; P:GO:0008152; F:GO:0046872	EC:4.4.1.5
plot30_0000311220_5	serine protease	C:GO:0005576; P:GO:0006508; F:GO:0008233	
plot36_0000001120_5	galactose oxidase		
plot30_0000095700_2	hypothetical protein C2W62_22665	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872	
plot1_0000151698_4	hypothetical protein DMD83_13865		
plot30_0000056470_6	type II secretion system protein	F:GO:0008565; C:GO:0015627; P:GO:0015628; C:GO:0016021	
plot1_0000585088_1	Glucose dehydrogenase, PQQ-dependent	F:GO:0016614	
plot30_0000208925_1	Putative thiamine biosynthesis protein	P:GO:0009228	
plot1_0000366240_2	hypothetical protein DMD92_14735	C:GO:0043190; P:GO:0055085	
plot30_0000102526_5	hypothetical protein DME50_15865, partial	C:GO:0016020; C:GO:0016021	
plot1_0000070271_2	hypothetical protein DMF72_08625	C:GO:0016020	
plot1_0000369068_1	aspartate aminotransferase family protein	F:GO:0008483; F:GO:0030170	
plot1_0000137785_8	hypothetical protein DMD79_04175, partial	C:GO:0016020; C:GO:0016021; F:GO:0016603; P:GO:0017186	
plot30_0000190873_3	porin family protein	C:GO:0016021; C:GO:0019867	
plot1_0000026229_12	superoxide dismutase	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114	EC:1.15.1.1
plot30_0000008704_13	malate synthase A	F:GO:0004474; P:GO:0006097; P:GO:0006099	EC:2.3.3.9
plot30_0000049723_6	hypothetical protein DME12_06475	C:GO:0016020	
plot1_0000012392_8	MBL fold metallo-hydrolase	F:GO:0016787	
plot1_0000020767_2	tripartite tricarboxylate transporter substrate binding protein		
plot30_0000025577_10	ABC transporter substrate-binding protein	C:GO:0043190; P:GO:0055085	
plot1_0000442764_2	amino acid ABC transporter substrate-binding protein	F:GO:0004970; C:GO:0016020; P:GO:0035235	
plot1_0000039497_3	phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	F:GO:0004616; P:GO:0006098; P:GO:0019521; F:GO:0050661; P:GO:0055114	EC:1.1.1.44
plot1_0000182594_2	sulfite dehydrogenase	P:GO:0008152	
plot1_0000105625_4	pili assembly chaperone	C:GO:0016021	
plot1_0000467535_3	pili assembly chaperone	C:GO:0016021	
plot30_0000124477_5	DUF1259 domain-containing protein		
plot30_0000013558_11	hypothetical protein A3H97_14640	F:GO:0016810	
plot30_0000143671_3	transaldolase	F:GO:0004801; C:GO:0005737; P:GO:0005975; P:GO:0006098	EC:2.2.1.2
plot30_0000201797_2	PQQ-dependent dehydrogenase, methanol/ethanol family	F:GO:0005509; C:GO:0016020; F:GO:0052935; P:GO:0055114	EC:1.1.2.8
plot30_0000540140_2	ABC transporter ATP-binding protein	F:GO:0005524	
plot30_0000539165_2	hypothetical protein DMF71_02375	F:GO:0030246	
plot1_0000081272_6	ABC transporter substrate-binding protein		
plot30_0000483441_3	cytochrome C nitrite reductase		
plot30_0000526208_2	ABC transporter substrate-binding protein		
plot1_0000009712_1	carbonic anhydrase	F:GO:0004089; F:GO:0008270; C:GO:0016021	EC:4.2.1.1
plot1_0000053361_4	GDSL family lipase	C:GO:0016020; C:GO:0016021	
plot30_0000084990_4	polysaccharide deacetylase	P:GO:0005975; F:GO:0016810	
plot1_0000645993_2	glutathione S-transferase	F:GO:0016740	
plot36_0000111544_1	hypothetical protein A2V63_11275		
plot1_0000003735_22	branched-chain amino acid ABC transporter substrate-binding protein		
plot36_0000018977_3	Lipocalin-like domain-containing protein		
plot1_0000020665_6	cupin	F:GO:0045735	
plot30_0000109118_2	DUF305 domain-containing protein		
plot1_0000295471_5	cupin domain-containing protein		
plot1_0000660403_2	ABC transporter substrate-binding protein		
plot1_0000066519_4	MBL fold metallo-hydrolase	F:GO:0016787	
plot36_0000116846_3	extracellular solute-binding protein		
plot30_0000004785_9	IPTL-CTERM sorting domain-containing protein	F:GO:0004930; P:GO:0007154; P:GO:0007186; P:GO:0007194; C:GO:0016020; C:GO:0016021	
plot30_0000317309_2	arylsulfatase	F:GO:0008484	
plot1_0000181735_3	formyl-CoA transferase	F:GO:0016740	
plot30_0000600158_2	cytochrome C nitrite reductase		
plot1_0000009698_1	branched-chain amino acid ABC transporter substrate-binding protein	P:GO:0006865	
plot1_0000032653_2	xanthine dehydrogenase family protein molybdopterin-binding subunit	F:GO:0047121; P:GO:0055114	EC:1.3.99.16
plot36_0000014152_6	heme peroxidase	F:GO:0005488; P:GO:0050896	
plot1_0000148840_5	histone deacetylase family protein	F:GO:0016787	
plot1_0000225432_3	organophopsphate acid anhydrase	C:GO:0016020; F:GO:0016810	
plot30_0000115247_1	ABC transporter substrate-binding protein		
plot1_0000413659_1	transaldolase	F:GO:0004347; F:GO:0004801; C:GO:0005737; P:GO:0006094; P:GO:0006096; P:GO:0006098	EC:2.2.1.2; EC:5.3.1.9
plot30_0000337378_1	DUF861 domain-containing protein		
plot1_0000008726_11	ethanolamine utilization protein EutN	P:GO:0006865	
plot1_0000150265_3	epoxide hydrolase	F:GO:0004301; F:GO:0033961	EC:3.3.2.9; EC:3.3.2.10
plot1_0000047133_4	cupin domain-containing protein		
plot1_0000254105_2	galactose mutarotase	P:GO:0005975; F:GO:0016853	
plot30_0000488360_2	putative binding protein component of ABC iron transporter		
plot1_0000208842_5	amidohydrolase	F:GO:0016787	
plot1_0000342228_1	phospholipase	F:GO:0004629	EC:3.1.4.3
plot30_0000065016_7	branched-chain amino acid ABC transporter substrate-binding protein	P:GO:0006865	
plot30_0000275403_1	RNA methyltransferase	F:GO:0008168; P:GO:0032259	
plot1_0000002442_4	outer membrane lipoprotein carrier protein LolA	C:GO:0042597; P:GO:0042953; F:GO:0042954	
plot30_0000049806_3	lyase	F:GO:0000287; C:GO:0016021; F:GO:0016787; F:GO:0016835; P:GO:0017001; P:GO:0046677	
plot30_0000187149_5	MFS transporter		
plot1_0000113907_5	hypothetical protein DME59_12850		
plot1_0000002770_24	---NA---		
plot6_0000162733_1	oxidase	F:GO:0016491; F:GO:0030151; P:GO:0042128; P:GO:0055114	
plot1_0000598096_2	putative HpcH/HpaI aldolase family protein	F:GO:0003824; F:GO:0046872	
plot30_0000567199_1	amidase	F:GO:0004040; F:GO:0016740; F:GO:0043864	EC:3.5.1.4
plot36_0000002674_5	phosphate ABC transporter substrate-binding protein PstS	P:GO:0035435; F:GO:0042301; C:GO:0043190	
plot36_0000053982_5	glucose-6-phosphate dehydrogenase	F:GO:0004345; P:GO:0006006; P:GO:0006098; F:GO:0050661; P:GO:0055114	EC:1.1.1.49
plot30_0000516111_2	hypothetical protein DMD83_06065	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872	
plot30_0000459948_1	BNR/Asp-box repeat protein		
plot1_0000570621_1	acetamidase	F:GO:0004328	EC:3.5.1.49
plot1_0000032969_5	sulfurtransferase	F:GO:0004792	EC:2.8.1.1
plot30_0000331225_2	ABC transporter substrate-binding protein		
plot30_0000068064_4	carboxypeptidase regulatory-like domain-containing protein	C:GO:0016021; F:GO:0030246	
plot1_0000041998_1	Por secretion system C-terminal sorting domain-containing protein	F:GO:0004222; P:GO:0006508; P:GO:0007154; F:GO:0008237; F:GO:0008270; C:GO:0016021; F:GO:0030246; C:GO:0031012	
plot30_0000056979_4	hypothetical protein DMG65_03865		
plot1_0000036935_7	LLM class flavin-dependent oxidoreductase	F:GO:0047646; P:GO:0055114	EC:1.14.14.3; EC:1.14.14
plot30_0000155022_2	---NA---		
plot1_0000000112_4	glutathione S-transferase	F:GO:0016740	
plot1_0000499473_2	hypothetical protein		
plot1_0000006379_16	cyclase	F:GO:0004061; C:GO:0016021; P:GO:0019441	EC:3.5.1.9
plot30_0000030187_3	sugar ABC transporter substrate-binding protein	P:GO:0008643; C:GO:0016020; C:GO:0016021	
plot1_0000189811_1	hypothetical protein DMD77_04915	C:GO:0016021; F:GO:0030246	
plot1_0000001599_40	sugar ABC transporter substrate-binding protein		
plot1_0000618910_1	DUF4331 domain-containing protein		
plot30_0000005147_21	carboxypeptidase regulatory-like domain-containing protein		
plot1_0000001065_31	alpha/beta hydrolase	C:GO:0016020; C:GO:0016021; F:GO:0016787	
plot1_0000051344_1	LLM class flavin-dependent oxidoreductase	F:GO:0004497; F:GO:0016705; P:GO:0055114	
plot30_0000542978_2	hypothetical protein DMF98_22865		
plot1_0000015822_11	hypothetical protein DMF97_03900	F:GO:0030246	
plot30_0000147418_4	cytochrome-c domain-containing protein	F:GO:0004601; F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872; P:GO:0098869	EC:1.11.1.7
plot30_0000001703_15	peptide ABC transporter substrate-binding protein	C:GO:0043190; P:GO:0055085	
plot1_0000074725_2	extracellular ligand-binding receptor	C:GO:0016020; C:GO:0016021	
plot1_0000180383_5	alpha/beta hydrolase	F:GO:0016787	
plot1_0000527923_2	FAA hydrolase family protein	F:GO:0003824	
plot1_0000095165_2	quercetin dioxygenase-like cupin family protein		
plot30_0000312151_4	glyoxalase	F:GO:0004462; F:GO:0046872	EC:4.4.1.5
plot6_0000224451_2	extracellular solute-binding protein	P:GO:0015846; F:GO:0019808; C:GO:0042597	
plot6_0000000971_8	exo-alpha-sialidase	F:GO:0005509; C:GO:0016020	
plot30_0000101704_5	NIPSNAP family protein	C:GO:0016021	
plot1_0000019967_8	porin	P:GO:0006811; C:GO:0009279; F:GO:0015288; C:GO:0016020; C:GO:0016021; C:GO:0046930; P:GO:0055085	
plot1_0000008754_16	GMC family oxidoreductase	F:GO:0016614; F:GO:0050660; P:GO:0055114	
plot36_0000056064_1	ABC transporter substrate-binding protein		
plot6_0000167495_2	heme-binding protein	P:GO:0006464	
plot30_0000054457_6	cytochrome P460	C:GO:0016021	
plot6_0000070952_5	pili assembly chaperone	C:GO:0016020; C:GO:0016021	
