SeqName	GO IDs
plot6_0000024642_1	F:GO:0003677; F:GO:0004803; P:GO:0006313
plot30_0000120604_3	F:GO:0008270; F:GO:0008800; F:GO:0016787; P:GO:0017001
plot1_0000290034_2	F:GO:0004601; F:GO:0020037; P:GO:0055114; P:GO:0098869
plot1_0000030829_4	F:GO:0016811
plot30_0000000831_7	F:GO:0004370; F:GO:0005524; P:GO:0006072; P:GO:0016310; P:GO:0019563
plot1_0000571213_1	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot30_0000074468_5	F:GO:0016810
plot30_0000008693_4	P:GO:0007154; C:GO:0016021
plot6_0000028188_5	F:GO:0003824
plot1_0000348908_3	F:GO:0003824; F:GO:0050662
plot30_0000089250_1	F:GO:0004672; F:GO:0005524; P:GO:0006468; C:GO:0016020; C:GO:0016021; C:GO:0043190; P:GO:0055085
plot36_0000033101_2	F:GO:0043885; P:GO:0055114; F:GO:0071949
plot30_0000002013_32	F:GO:0030246
plot36_0000192981_1	P:GO:0015846; F:GO:0019808; C:GO:0042597
plot6_0000010109_6	F:GO:0005507; F:GO:0016491; P:GO:0055114
plot36_0000289513_2	F:GO:0016787
plot1_0000438093_1	F:GO:0003993; F:GO:0005509; C:GO:0016020; C:GO:0016021; P:GO:0016311; F:GO:0016787
plot1_0000014154_12	C:GO:0043190; P:GO:0055085
plot36_0000104154_1	F:GO:0005509; C:GO:0016020; F:GO:0052935; P:GO:0055114
plot1_0000006518_15	F:GO:0003824
plot1_0000076973_5	
plot1_0000387075_2	
plot36_0000057987_3	F:GO:0016787
plot1_0000368040_3	F:GO:0004341; F:GO:0016787
plot36_0000450131_2	F:GO:0004061; P:GO:0019441
plot30_0000576307_1	F:GO:0004970; C:GO:0016020; P:GO:0035235
plot1_0000169190_3	F:GO:0004061; P:GO:0019441
plot1_0000069056_7	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot36_0000360947_1	
plot36_0000035328_3	
plot1_0000050261_1	F:GO:0005488; P:GO:0050896
plot30_0000367606_1	C:GO:0016020; C:GO:0016021
plot6_0000080480_6	
plot1_0000035082_9	F:GO:0003871; F:GO:0008270; P:GO:0009086; P:GO:0032259
plot30_0000283350_5	F:GO:0004519; F:GO:0004527; C:GO:0016020; C:GO:0016021; P:GO:0090305
plot36_0000448255_1	C:GO:0016020
plot30_0000017720_8	C:GO:0016020; C:GO:0016021
plot1_0000086499_6	P:GO:0006807; F:GO:0016787
plot1_0000078684_5	F:GO:0000287; F:GO:0004743; P:GO:0006096; F:GO:0016301; F:GO:0030955
plot36_0000370770_1	F:GO:0003824
plot1_0000028770_8	P:GO:0008643; F:GO:0015407; P:GO:0015749; F:GO:0016787
plot6_0000105060_3	P:GO:0006811; F:GO:0015288; C:GO:0016020; C:GO:0016021; C:GO:0046930; P:GO:0055085
plot1_0000132381_7	C:GO:0043190; P:GO:0055085
plot1_0000010903_14	
plot1_0000417431_1	F:GO:0016491; P:GO:0055114
plot36_0000249594_3	C:GO:0016020; C:GO:0016021
plot1_0000371441_2	
plot36_0000114908_3	C:GO:0009279; C:GO:0016020; C:GO:0016021; C:GO:0019867
plot1_0000002101_1	F:GO:0005507; C:GO:0016020; C:GO:0016021; F:GO:0016491; P:GO:0055114
plot30_0000038738_2	F:GO:0016787
plot36_0000280476_2	F:GO:0016787
plot1_0000001919_16	F:GO:0016787
plot1_0000016934_8	F:GO:0004061; P:GO:0019441
plot36_0000014381_8	C:GO:0016021; F:GO:0016491; P:GO:0055114
plot1_0000385178_3	
plot1_0000028299_5	P:GO:0006807; F:GO:0016787
plot1_0000258468_2	
plot30_0000679239_1	F:GO:0003824; F:GO:0050662
plot30_0000144349_2	F:GO:0004252; P:GO:0006508
plot1_0000343842_2	
plot30_0000268872_2	F:GO:0004040; F:GO:0016740; F:GO:0043864
plot1_0000392650_2	C:GO:0043190; P:GO:0055085
plot30_0000038288_4	F:GO:0016787
plot36_0000229116_3	F:GO:0003824
plot36_0000039429_2	P:GO:0015716; C:GO:0043190; P:GO:0055085
plot1_0000285911_4	
plot1_0000033102_4	F:GO:0003824; F:GO:0046872
plot1_0000404059_1	C:GO:0016020; C:GO:0016021
plot1_0000023248_11	P:GO:0009228
plot1_0000129871_3	
plot30_0000081553_5	F:GO:0016787
plot30_0000082411_5	
plot1_0000424613_3	C:GO:0016020; C:GO:0016021
plot36_0000296038_2	C:GO:0016020; C:GO:0016021
plot30_0000298223_2	F:GO:0004970; C:GO:0016020; P:GO:0035235
plot1_0000083565_6	C:GO:0016021; F:GO:0016491; P:GO:0055114
plot1_0000155747_4	F:GO:0016811
plot6_0000011778_2	
plot1_0000179182_2	C:GO:0043190; P:GO:0055085
plot1_0000140725_4	C:GO:0043190; P:GO:0055085
plot1_0000092370_4	F:GO:0004347; F:GO:0004801; C:GO:0005737; P:GO:0006094; P:GO:0006096; P:GO:0006098
plot1_0000094588_4	P:GO:0006865
plot1_0000383096_3	
plot36_0000022826_7	
plot1_0000026973_6	C:GO:0005886; C:GO:0016021
plot30_0000100519_3	
plot1_0000008290_8	F:GO:0016811
plot30_0000024356_1	
plot30_0000118337_5	F:GO:0004970; C:GO:0016020; P:GO:0035235
plot36_0000440981_2	F:GO:0050660
plot1_0000004131_23	
plot30_0000657103_3	F:GO:0003824
plot6_0000139821_1	
plot36_0000011916_2	F:GO:0018492; P:GO:0055114
plot1_0000107754_2	C:GO:0043190; P:GO:0055085
plot1_0000029417_6	F:GO:0016491; P:GO:0055114
plot1_0000030949_4	
plot6_0000220228_1	F:GO:0003824
plot36_0000003520_13	F:GO:0004345; P:GO:0006006; P:GO:0006098; F:GO:0050661; P:GO:0055114
plot36_0000384266_1	P:GO:0008643
plot1_0000022449_18	F:GO:0003989; P:GO:0006633; C:GO:0009317
plot30_0000215834_3	F:GO:0016740
plot1_0000003631_17	
plot36_0000224253_1	
plot6_0000013160_5	F:GO:0005509; C:GO:0016020; C:GO:0016021
plot1_0000059243_6	C:GO:0043190; P:GO:0055085
plot1_0000082280_4	C:GO:0016020; F:GO:0016301
plot1_0000625422_2	C:GO:0030288; P:GO:0055085
plot1_0000370423_2	F:GO:0000034; P:GO:0009168; F:GO:0046872
plot1_0000223428_3	F:GO:0034480
plot36_0000469368_1	C:GO:0009279; C:GO:0016020; C:GO:0016021
plot36_0000035297_1	F:GO:0016787; F:GO:0050116
plot36_0000012674_6	P:GO:0008643
plot1_0000422804_3	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot36_0000124031_6	F:GO:0016829
plot36_0000267857_1	F:GO:0005507; F:GO:0016491; P:GO:0055114
plot1_0000546504_1	F:GO:0003824
plot30_0000430951_2	F:GO:0008880; P:GO:0019310
plot30_0000032841_3	C:GO:0043190; P:GO:0055085
plot1_0000098458_5	F:GO:0003824; F:GO:0004518; F:GO:0005509; P:GO:0007154; C:GO:0016021; P:GO:0090305
plot30_0000062008_6	C:GO:0009279; C:GO:0016020; C:GO:0016021
plot6_0000072141_3	
plot30_0000028765_7	C:GO:0016020; F:GO:0034480
plot30_0000009573_3	
plot6_0000153255_2	F:GO:0016787
plot30_0000013860_8	
plot1_0000210312_2	P:GO:0009061; F:GO:0016836; P:GO:0022900; F:GO:0050660; F:GO:0102040
plot30_0000357776_2	
plot1_0000015216_9	C:GO:0030288; P:GO:0055085
plot30_0000011778_7	F:GO:0016829
plot1_0000057879_4	F:GO:0016811
plot30_0000004538_6	
plot6_0000037735_2	
plot1_0000164748_5	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot1_0000012740_10	F:GO:0016787
plot30_0000356548_2	C:GO:0016020
plot36_0000002691_7	C:GO:0016021; F:GO:0016740; F:GO:0033961
plot1_0000053788_3	C:GO:0016021; F:GO:0016491; P:GO:0055114
plot30_0000033014_9	F:GO:0008237
plot36_0000244541_2	
plot1_0000000560_46	P:GO:0006865
plot30_0000003435_24	F:GO:0004252; P:GO:0006508
plot36_0000349883_1	F:GO:0009055; F:GO:0020037; P:GO:0022900
plot36_0000151160_2	F:GO:0008936
plot1_0000000019_167	
plot30_0000593467_5	C:GO:0009279; C:GO:0016020; C:GO:0016021
plot6_0000007705_10	F:GO:0016829
plot36_0000029613_5	C:GO:0016021
plot36_0000013785_7	
plot30_0000091980_1	F:GO:0016491; P:GO:0055114
plot1_0000365290_3	F:GO:0004519; F:GO:0004527; P:GO:0090305
plot30_0000312810_4	P:GO:0006865
plot1_0000640403_2	C:GO:0016020; C:GO:0016021; F:GO:0051213; P:GO:0055114
plot1_0000017507_5	F:GO:0004970; C:GO:0016020; C:GO:0016021; P:GO:0035235
plot1_0000494913_2	C:GO:0016020; C:GO:0016021; F:GO:0016787
plot30_0000079313_1	F:GO:0004252; F:GO:0005509; P:GO:0006508; P:GO:0007154; F:GO:0008233; F:GO:0008236; C:GO:0016021; F:GO:0016787
plot30_0000036332_7	F:GO:0016810
plot36_0000293497_3	P:GO:0008643
plot6_0000179580_1	P:GO:0006807; P:GO:0009987; F:GO:0016787; P:GO:0044238; F:GO:0046872; P:GO:0050896; P:GO:0071704
plot36_0000001359_7	C:GO:0043190; P:GO:0055085
plot1_0000388240_2	F:GO:0005507; F:GO:0016491; P:GO:0055114
plot36_0000101424_4	F:GO:0019825; F:GO:0020037; P:GO:0042221
plot36_0000041629_6	C:GO:0016021; F:GO:0018786; F:GO:0033961
plot36_0000050061_2	F:GO:0000287; F:GO:0004614; P:GO:0005975
plot36_0000015226_1	P:GO:0000272; F:GO:0016787
plot30_0000007925_5	C:GO:0016021; F:GO:0016787
plot30_0000251004_3	F:GO:0016810
plot1_0000252301_2	
plot30_0000021071_2	C:GO:0016021
plot1_0000451376_1	
plot30_0000021408_10	
plot1_0000086836_2	F:GO:0016746; F:GO:0033961
plot1_0000672616_2	
plot1_0000052083_9	F:GO:0004061; P:GO:0019441
plot30_0000154322_4	F:GO:0008806
plot36_0000050216_3	
plot1_0000475263_2	F:GO:0004629; C:GO:0016020
plot36_0000003728_13	
plot1_0000009973_13	F:GO:0004364
plot1_0000072403_4	C:GO:0043190; P:GO:0055085
plot36_0000291953_3	F:GO:0008936
plot30_0000020448_13	
plot6_0000047091_1	C:GO:0016020; C:GO:0016021; F:GO:0016787
plot30_0000009064_17	
plot1_0000539103_1	
plot36_0000033299_2	F:GO:0003824; F:GO:0046872
plot36_0000473914_1	F:GO:0004034; C:GO:0016020; P:GO:0019318; F:GO:0030246
plot36_0000314265_3	P:GO:0006807; F:GO:0047417
plot1_0000225178_5	P:GO:0009987; F:GO:0016740
plot1_0000394686_2	P:GO:0015689; F:GO:0046872
plot30_0000137597_2	
plot1_0000011524_12	F:GO:0016151
plot30_0000011383_18	P:GO:0006508; F:GO:0008233; P:GO:0042742
plot36_0000425380_1	F:GO:0004308
plot36_0000187263_2	
plot30_0000126686_5	F:GO:0004252; P:GO:0006508
plot30_0000630058_2	
plot6_0000106495_1	F:GO:0016151; F:GO:0033748; F:GO:0047806; P:GO:0055114
plot1_0000221824_3	
plot30_0000351927_4	F:GO:0016740; F:GO:0016787
plot1_0000532258_2	F:GO:0008270; F:GO:0008800; C:GO:0016020; P:GO:0017001
plot30_0000190257_5	P:GO:0006508; F:GO:0008233
plot36_0000229108_2	F:GO:0016787
plot1_0000169500_4	F:GO:0016491; P:GO:0055114
plot30_0000011759_10	P:GO:0006811; C:GO:0009279; F:GO:0015288; C:GO:0016020; C:GO:0016021; C:GO:0046930; P:GO:0055085
plot36_0000009727_3	P:GO:0006865
plot36_0000065308_3	
plot1_0000022963_11	
plot1_0000394252_1	C:GO:0016020
plot30_0000663388_1	
plot36_0000073465_2	P:GO:0055085
plot30_0000001662_16	
plot6_0000162071_2	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000283214_3	F:GO:0004069; P:GO:0009058; F:GO:0030170
plot6_0000100287_1	
plot36_0000011546_6	F:GO:0003824
plot1_0000551009_2	F:GO:0005507; F:GO:0009055; C:GO:0016020; C:GO:0016021; F:GO:0016603; P:GO:0017186; P:GO:0022900
plot1_0000010755_16	C:GO:0005737; F:GO:0018454; P:GO:0042619; P:GO:0055114
plot1_0000000062_10	F:GO:0016491; P:GO:0055114
plot30_0000245443_6	F:GO:0016787
plot30_0000147004_2	P:GO:0000272; F:GO:0004553; F:GO:0005509; C:GO:0005576; P:GO:0007156; P:GO:0009405; C:GO:0016020
plot1_0000486225_1	
plot1_0000547555_3	
plot30_0000186228_3	
plot30_0000038967_3	F:GO:0003824
plot30_0000020046_8	F:GO:0016787
plot30_0000104966_6	
plot36_0000174364_3	
plot1_0000387670_1	F:GO:0004013; C:GO:0005737; P:GO:0006730; P:GO:0019510; F:GO:0051287
plot1_0000118996_3	C:GO:0016021; F:GO:0030246
plot30_0000024482_12	
plot1_0000612460_3	C:GO:0043190; P:GO:0055085
plot1_0000290748_3	P:GO:0015846; C:GO:0016020; C:GO:0016021; F:GO:0019808; C:GO:0042597; P:GO:0055085
plot30_0000414957_1	C:GO:0016020; C:GO:0016021
plot30_0000000508_45	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000006578_3	F:GO:0016740
plot1_0000012119_11	
plot30_0000124262_4	
plot1_0000236494_1	
plot30_0000273621_5	F:GO:0003824
plot1_0000075308_1	C:GO:0016021; F:GO:0016491; P:GO:0055114
plot36_0000390200_3	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot30_0000002082_17	
plot36_0000058220_2	
plot36_0000437474_1	C:GO:0016020
plot1_0000080373_4	F:GO:0016787
plot1_0000011472_16	
plot30_0000382454_1	P:GO:0006801; F:GO:0016491
plot1_0000005027_8	F:GO:0016787
plot36_0000210416_1	
plot1_0000001409_23	C:GO:0016020
plot1_0000009473_6	P:GO:0006811; C:GO:0009279; F:GO:0015288; C:GO:0016020; C:GO:0016021; C:GO:0046930; P:GO:0055085
plot1_0000145659_4	F:GO:0000287; F:GO:0004614; P:GO:0005975
plot36_0000000329_27	C:GO:0016020
plot36_0000010560_3	
plot36_0000002857_7	
plot6_0000101012_1	
plot1_0000474917_2	
plot30_0000252897_1	F:GO:0005509
plot1_0000037416_9	F:GO:0043885; P:GO:0055114
plot30_0000000751_28	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000313867_2	F:GO:0004601; F:GO:0005488; P:GO:0006508; P:GO:0006541; F:GO:0008233; C:GO:0016020; F:GO:0016740; P:GO:0050896
plot30_0000140421_3	F:GO:0016491; P:GO:0055114
plot36_0000251034_3	F:GO:0008238
plot30_0000231886_3	F:GO:0016151; F:GO:0033748; P:GO:0055114
plot30_0000185579_2	F:GO:0019120
plot36_0000015604_5	C:GO:0016020
plot1_0000227316_2	F:GO:0016746; F:GO:0033961
plot30_0000071069_2	F:GO:0003824; C:GO:0016020; C:GO:0016021; F:GO:0030246
plot1_0000367681_2	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000007692_15	
plot1_0000091752_3	
plot1_0000266609_2	F:GO:0016787
plot1_0000188277_4	P:GO:0006865
plot30_0000254603_2	P:GO:0055085
plot36_0000224207_3	P:GO:0008643; C:GO:0016021
plot36_0000025765_7	P:GO:0009228
plot1_0000479959_2	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot36_0000108070_4	
plot1_0000566321_1	
plot36_0000114612_4	C:GO:0016020; C:GO:0016021
plot30_0000010360_16	
plot1_0000032879_6	
plot1_0000001534_41	F:GO:0004601; F:GO:0016787; P:GO:0098869
plot1_0000400262_1	F:GO:0004601; F:GO:0016787; P:GO:0098869
plot30_0000149956_4	F:GO:0016788
plot1_0000036064_4	
plot30_0000005258_2	F:GO:0016787
plot30_0000069960_5	F:GO:0005507; P:GO:0055114
plot1_0000058898_3	F:GO:0005509; C:GO:0016020; C:GO:0016021
plot1_0000137009_3	C:GO:0005886
plot30_0000027081_4	F:GO:0016616; F:GO:0051287; P:GO:0055114
plot1_0000336514_3	P:GO:0015762; C:GO:0043190
plot1_0000300903_1	
plot1_0000004567_5	
plot36_0000253944_3	F:GO:0016787
plot30_0000040645_5	F:GO:0005488
plot30_0000081504_6	F:GO:0004069; P:GO:0009058; F:GO:0030170
plot30_0000052199_5	F:GO:0004497; F:GO:0016705; P:GO:0055114
plot1_0000331663_2	F:GO:0003824; F:GO:0016788
plot30_0000060517_4	F:GO:0016787
plot6_0000172812_1	F:GO:0016787
plot6_0000163226_1	C:GO:0016020; C:GO:0016021
plot1_0000146387_1	C:GO:0043190; P:GO:0055085
plot1_0000432259_3	F:GO:0018530; P:GO:0055114; F:GO:0071949
plot36_0000105140_1	
plot1_0000397197_2	
plot1_0000217479_3	
plot36_0000001583_19	F:GO:0004065
plot1_0000485892_4	P:GO:0015846; F:GO:0019808; C:GO:0042597
plot30_0000012162_10	C:GO:0005737; P:GO:0016539
plot30_0000407310_1	C:GO:0043190; P:GO:0055085
plot30_0000042197_1	C:GO:0005737; P:GO:0016539
plot30_0000182325_2	
plot6_0000111706_1	C:GO:0016020; C:GO:0016021
plot36_0000200139_2	F:GO:0008168; P:GO:0032259
plot30_0000115773_3	P:GO:0006811; C:GO:0009279; F:GO:0015288; C:GO:0016020; C:GO:0016021; C:GO:0046930; P:GO:0055085
plot30_0000326673_2	
plot30_0000003146_16	P:GO:0015689
plot1_0000160740_11	C:GO:0009279; C:GO:0016021
plot1_0000158836_2	
plot36_0000028405_5	
plot30_0000028001_4	F:GO:0016787
plot36_0000023964_4	P:GO:0007154; C:GO:0016021
plot36_0000000157_15	
plot6_0000001517_5	
plot1_0000189576_2	F:GO:0016787
plot1_0000058991_8	C:GO:0016020
plot6_0000273894_1	F:GO:0004252; P:GO:0006508
plot1_0000026981_7	F:GO:0016787
plot30_0000059301_4	C:GO:0043190; P:GO:0055085
plot1_0000468645_1	F:GO:0005509; C:GO:0016020; F:GO:0052935; P:GO:0055114
plot36_0000228622_1	
plot36_0000316386_3	
plot36_0000439440_2	F:GO:0016787
plot6_0000035500_3	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000350493_1	F:GO:0004061; P:GO:0019441
plot36_0000002685_14	F:GO:0005488; P:GO:0008152; F:GO:0016491; P:GO:0050896
plot1_0000053616_7	P:GO:0015689; C:GO:0016020; C:GO:0016021
plot36_0000031795_6	
plot36_0000005284_9	
plot1_0000011909_12	F:GO:0004252; F:GO:0005509; P:GO:0006508; P:GO:0007154; P:GO:0007155; C:GO:0008305; C:GO:0016020; C:GO:0016021
plot36_0000035371_7	P:GO:0006865
plot30_0000124475_4	
plot1_0000300982_3	
plot1_0000454290_1	
plot1_0000271409_4	
plot36_0000482217_2	
plot1_0000003111_15	F:GO:0004316; F:GO:0047936; P:GO:0055114; F:GO:0102131; F:GO:0102132
plot30_0000124432_3	P:GO:0015846; F:GO:0019808; C:GO:0042597
plot30_0000413416_3	
plot1_0000641496_1	
plot30_0000015124_11	
plot30_0000090293_2	P:GO:0007154; C:GO:0016021
plot36_0000000471_7	P:GO:0008643
plot36_0000388422_3	F:GO:0004347; C:GO:0005737; P:GO:0006094; P:GO:0006096
plot30_0000130901_3	C:GO:0016021; F:GO:0030246
plot6_0000000383_25	
plot30_0000275487_3	C:GO:0016020; C:GO:0016021
plot1_0000585236_3	F:GO:0016491; F:GO:0050661; F:GO:0051287; P:GO:0055114
plot1_0000010717_15	C:GO:0016020
plot6_0000064513_5	F:GO:0004222; P:GO:0006508
plot30_0000305770_2	
plot1_0000109070_7	F:GO:0016491; F:GO:0030151; P:GO:0042128; P:GO:0055114
plot30_0000029913_5	C:GO:0016021
plot36_0000177758_3	
plot1_0000203375_2	F:GO:0016787
plot1_0000045616_3	
plot1_0000007680_15	
plot30_0000449803_1	C:GO:0016020
plot30_0000048398_1	F:GO:0004040
plot30_0000139299_2	F:GO:0005509; P:GO:0006508; F:GO:0008237
plot1_0000482838_3	F:GO:0016787
plot1_0000133026_5	F:GO:0042301
plot30_0000222181_2	F:GO:0016787
plot36_0000027740_4	
plot1_0000571934_2	P:GO:0033609; F:GO:0045735; F:GO:0046564
plot1_0000467727_2	C:GO:0043190; P:GO:0055085
plot30_0000073320_3	
plot30_0000125742_5	F:GO:0004301; P:GO:0019439; F:GO:0033961
plot36_0000141389_1	
plot36_0000404056_2	C:GO:0030288; P:GO:0055085
plot1_0000117240_6	F:GO:0004371; P:GO:0006071; P:GO:0016310; F:GO:0047324
plot1_0000018476_1	C:GO:0030288; P:GO:0055085
plot36_0000136745_3	C:GO:0043190; P:GO:0055085
plot36_0000317638_2	C:GO:0016020
plot30_0000097877_3	
plot1_0000254488_7	
plot36_0000308902_1	C:GO:0016021
plot30_0000041489_5	F:GO:0004034; P:GO:0019318; F:GO:0030246
plot6_0000055366_3	F:GO:0016787
plot6_0000038679_5	F:GO:0016810
plot36_0000005073_1	C:GO:0016020; C:GO:0016021
plot30_0000141551_6	C:GO:0016021; F:GO:0016787; F:GO:0016831
plot30_0000638362_2	C:GO:0043190; P:GO:0055085
plot30_0000011410_1	F:GO:0004308
plot1_0000186110_5	
plot30_0000367392_2	F:GO:0004386; C:GO:0016020; C:GO:0016021
plot36_0000206426_2	C:GO:0016020; C:GO:0016021
plot1_0000040638_10	
plot30_0000031262_9	C:GO:0016020; F:GO:0042626; P:GO:0055085
plot1_0000021990_8	
plot1_0000342580_4	F:GO:0004096; P:GO:0006979; F:GO:0020037; F:GO:0046872; P:GO:0055114; P:GO:0098869
plot36_0000010227_14	F:GO:0004801; C:GO:0005737; P:GO:0005975; P:GO:0006098
plot36_0000289349_3	P:GO:0008643
plot1_0000514515_1	P:GO:0007154; C:GO:0016021
plot1_0000000783_40	P:GO:0008643
plot30_0000322879_2	F:GO:0004629
plot30_0000045830_5	F:GO:0016787
plot1_0000366464_4	C:GO:0016020; C:GO:0016021
plot30_0000156098_2	F:GO:0008430
plot30_0000019398_7	F:GO:0004180; P:GO:0006508; F:GO:0030246
plot36_0000488146_2	
plot6_0000172403_1	F:GO:0003824
plot30_0000059305_6	C:GO:0043190; P:GO:0055085
plot1_0000165165_2	C:GO:0016020
plot6_0000178006_1	P:GO:0000272; F:GO:0004252; F:GO:0004553; F:GO:0005509; P:GO:0006508; P:GO:0007156; F:GO:0008233; F:GO:0008234; C:GO:0016020; C:GO:0016021; F:GO:0030246; P:GO:0098609
plot1_0000179503_4	P:GO:0006865; C:GO:0016021
plot30_0000015707_8	F:GO:0051213; P:GO:0055114
plot1_0000126624_3	F:GO:0003824
plot36_0000129309_1	F:GO:0016740; F:GO:0016787
plot30_0000077212_2	P:GO:0009058; F:GO:0016747
plot36_0000093043_2	
plot6_0000044322_5	F:GO:0003824
plot1_0000000311_24	F:GO:0016491; F:GO:0030151; P:GO:0042128; P:GO:0055114
plot1_0000109893_2	C:GO:0043190; P:GO:0055085
plot30_0000023991_3	
plot30_0000152300_2	F:GO:0004065; F:GO:0004098
plot1_0000132334_4	P:GO:0006865
plot1_0000176432_3	
plot30_0000177293_4	F:GO:0008236
plot30_0000080109_6	P:GO:0006865
plot30_0000131421_3	F:GO:0016614; P:GO:0055114
plot1_0000216153_5	F:GO:0008168; F:GO:0016740; P:GO:0032259
plot6_0000142110_1	P:GO:0006811; F:GO:0015288; C:GO:0016020; C:GO:0016021; C:GO:0046930; P:GO:0055085
plot30_0000341055_3	F:GO:0016853
plot1_0000669062_1	C:GO:0005886
plot30_0000020390_6	F:GO:0016787
plot30_0000016506_6	P:GO:0006865
plot36_0000305007_3	F:GO:0016829
plot36_0000476337_1	P:GO:0006396; P:GO:0006508; F:GO:0008233; F:GO:0016787
plot1_0000090633_4	C:GO:0043190; P:GO:0055085
plot1_0000093242_4	P:GO:0006811; C:GO:0009279; F:GO:0015288; C:GO:0046930; P:GO:0055085
plot30_0000064593_2	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000294882_4	P:GO:0006865
plot1_0000587827_2	
plot30_0000047633_2	P:GO:0005975; P:GO:0006099; F:GO:0030060
plot30_0000225123_2	F:GO:0016787; F:GO:0016831
plot1_0000115260_4	F:GO:0016491; P:GO:0055114
plot30_0000159020_3	C:GO:0016020
plot30_0000010671_9	F:GO:0004308; C:GO:0016020; C:GO:0016021
plot6_0000172465_2	C:GO:0016020; F:GO:0016787
plot36_0000172011_3	F:GO:0004462; F:GO:0046872
plot1_0000010681_4	F:GO:0016853
plot1_0000069324_3	P:GO:0006811; C:GO:0009279; F:GO:0015288; C:GO:0016020; C:GO:0016021; C:GO:0046930; P:GO:0055085
plot6_0000207155_1	P:GO:0007154; C:GO:0016020; C:GO:0016021; F:GO:0030246
plot6_0000227766_1	
plot30_0000045439_4	
plot6_0000288253_2	F:GO:0003871; F:GO:0008270; P:GO:0009086; P:GO:0032259
plot1_0000247039_3	
plot1_0000052980_2	F:GO:0016491; F:GO:0050660; F:GO:0051537; P:GO:0055114
plot36_0000227298_2	
plot30_0000013507_4	P:GO:0005975; F:GO:0016832
plot1_0000189348_1	
plot1_0000187744_3	P:GO:0008643; P:GO:0055085
plot30_0000125426_2	F:GO:0005507; F:GO:0018492; F:GO:0030151; P:GO:0055114
plot36_0000148872_2	C:GO:0043190; P:GO:0055085
plot1_0000496421_3	P:GO:0015689
plot30_0000252537_2	F:GO:0016829; F:GO:0051213; P:GO:0055114
plot30_0000011907_16	F:GO:0003824; F:GO:0046872
plot6_0000065201_5	P:GO:0015689
plot30_0000250520_2	
plot1_0000027001_5	P:GO:0006817
plot1_0000000421_10	F:GO:0004034; C:GO:0016021; P:GO:0019318; F:GO:0030246
plot30_0000028197_3	
plot30_0000248981_1	F:GO:0016829; F:GO:0030246
plot1_0000000018_208	
plot30_0000013238_10	F:GO:0016491; P:GO:0055114
plot36_0000279830_3	
plot30_0000030772_10	P:GO:0015689
plot36_0000200515_1	C:GO:0016020
plot1_0000315340_2	
plot1_0000009829_14	F:GO:0016788
plot1_0000502401_1	C:GO:0043190; P:GO:0055085
plot36_0000275953_3	C:GO:0042597; F:GO:0046872; P:GO:0055085
plot36_0000265379_1	C:GO:0016020; C:GO:0016021
plot1_0000146868_1	C:GO:0016020; C:GO:0016021
plot1_0000470035_2	
plot1_0000008328_18	
plot1_0000187614_1	
plot36_0000110633_3	
plot30_0000484653_2	F:GO:0016810
plot30_0000333182_2	F:GO:0016491; F:GO:0050660; F:GO:0051537; P:GO:0055114
plot36_0000101047_4	F:GO:0005488
plot36_0000042787_5	F:GO:0004061; P:GO:0019441
plot36_0000007424_2	F:GO:0005509; C:GO:0005576; C:GO:0005615; P:GO:0009405
plot1_0000020250_4	C:GO:0009279; C:GO:0016021
plot36_0000357916_3	F:GO:0005507; F:GO:0016491; P:GO:0055114
plot36_0000265275_1	C:GO:0016020
plot1_0000113409_4	C:GO:0005886
plot30_0000052246_4	P:GO:0006508; F:GO:0008237
plot30_0000293449_1	C:GO:0016020; C:GO:0016021
plot1_0000583194_2	
plot1_0000160908_2	C:GO:0016020; C:GO:0016021
plot1_0000307259_2	F:GO:0004061; P:GO:0019441
plot1_0000008958_3	F:GO:0008484
plot1_0000000561_56	
plot36_0000098158_3	P:GO:0006865
plot30_0000370543_2	
plot30_0000021625_11	
plot1_0000007079_6	C:GO:0016020
plot36_0000332196_1	C:GO:0043190; P:GO:0055085
plot36_0000093820_1	C:GO:0016020; C:GO:0016021
plot30_0000089410_4	F:GO:0003824
plot1_0000071762_2	C:GO:0043190; P:GO:0055085
plot30_0000424976_1	F:GO:0000155; P:GO:0000160; C:GO:0016021; P:GO:0023014; F:GO:0046983
plot36_0000010518_5	F:GO:0003824; F:GO:0005509; C:GO:0016020; F:GO:0030246
